5	駅近で朝食無料がありがたいです
4	いつものコンフォートホテルだが、駅近でうれしい。朝食場所が１Fでチョット恥ずかしい。
4	初めての利用でしたが、快適でした。次回も利用したいと思います。
4	研修参加のために利用させて頂きました。駅からも研修会場からも近く立地は、とても助かりました。先月、沖縄のコンフォートさんを利用させて頂き、また泊まりたいなって思えるほどだったので、今回も楽しみにしてました。フロントの方の対応やお部屋は良かったです。しかし、トイレが流れにくくて、ティッシュが浮いてしまったり。一度水を流してから、ずっと水の音がしてたり。お風呂のカビ。バスタオルには茶色のシミが何個かついてて。また、クリーンの方ですかね？挨拶もなく素通り。全員ではないですが、気持ちのよいものではないですね。他の方の口コミも読ませて頂きましたが、カビも挨拶も改善されてなく、何のための口コミなのかと、悲しくなりますね。
3	2017年5月末に仕事の出張で1泊しました。初めての博多でしたが駅の目の前で分かりやすかったです。全室禁煙は良いと思います。部屋は広めで快適でしたが建物は古い感じでバス、トイレが年季入ってる感じでした。天井も低い感じがしました。駅前なので宿泊費は若干高めです。10倍ポイント分がクーポン値引きになったので旅費の精算も気兼ねなくできました。また機会あれば利用したいと思います。
5	フロントの対応が好印象清潔、笑顔、綺麗、丁寧、
4	立地、お部屋、非常に良かったです。博多での定宿にします
3	喫煙室が上階フロアにしかなく不便でしたが部屋は広く快適でした
5	広い部屋で一人でゆっくりできました。掃除不要としていましたが、タオル、アメニティなど全部新しいものが掛けてありました。
4	便利な立地です。部屋も広くゆったり過ごせました
4	博多駅前で、立地的にはとても便利。部屋もきれい。また利用したいと思います。
1	冷蔵庫がうるさいのに電源入/切スイッチが無いエアコンは風速最大にしても全く冷えず朝食は補充が間に合ってなく、ソーセージとお握りしか食べられなかった
4	駅前なのでとても便利です。朝食、コーヒー付きというのも良いですが、今回は平日なのに金額が高かったので、朝食なしでもいいので安くしていただけると助かります。
3	笑顔もなく機械的な接客でした。受付の対応も遅く、チェックインまでの時間がかかりすぎではないかと思う。
4	駅の目の前ということで立地は抜群です。カーテンがボロボロだったのが残念でした。
3	浴槽に入る際、高さが高くて危ない。ユニットバスのにおいが気になる。朝ごはんがお口に合わなかった。テーブル、ゴミ箱が汚くてお金払ってても社員食堂以下だと感じた。立地条件はよく、利便性が良かったので初めての旅行では有難い所に予約が取れて良かったと思う。
5	部屋の明かりが明るくコンセントもたくさんついておりビジネスホテルにしては意外によかったです。食事もたくさん揃っており、新聞も自由に持っていくことができる。従業員の案内も親切で詳しく教えてくれました。立地・部屋の明るさ（これが一番！！）食事の内容に大変満足しました。今後の旅行の宿泊先を考えさせるホテルでした。
5	ほんとに駅の目と鼻の先で、すごい便利でした。対応も丁寧で、特に不自由なところはなかったです。コストパフォーマンス抜群だと思います。チェックアウトがゆっくりなのも、慌てなくてよくて良かったです。また泊まりに行きます。
4	特になし
5	4回目です。また来月も来ます。タバコ吸うので次回は喫煙スペースのあるフロアがいいなと思いました。
4	博多どんたく直前に予約が取れとても感謝でした。ワンランク上の部屋が用意してありリラックスして宿泊出来ました。また利用したいと思います。
4	徒歩圏内に楽しめる場所がたくさんありました。朝ご飯も、十分でした。
5	とても快適に過ごせました。朝ご飯のサービスも良いですね。
4	クローゼットのパイプがヌルヌルし、隅の方はホコリが残ってます。なので、空気清浄機フル稼働でした。テーブルの端もホコリが残ってます。
4	フロントでの若い女性の受付は、いかにも新人だと、わかる応対であった。入り口より入ったら、お客様に一番先に応対することとなる。それでは、かわいそうである。　お客の一番多い時期での、実践的な接客は、先輩方も手を取られていた。奥の方がよかったかと思えた。しかし、制服姿が可愛く、一生懸命に仕事をしていた。　ずいぶんと手間取っていたが、私は何も言わず、「新人さん、頑張れ」と心の中で応援した。　朝食では早くから、若い女性陣は、数が少なくなった、食品を忙しく走り回っていた。　コーヒーなどを、部屋まで持って行けたので、速く食堂から離席し、後の人に譲る事が出来た。よって、部屋でゆっくり出来た。孫たちは、駅が、正面に見えたので、とても喜んでいた。立地や、部屋も綺麗に、清掃されていて条件に満足している。次回も利用したい。
3	フロントや朝食で対応していただいた従業員の皆さんに全く笑顔がない。それどころが、何か不満があるのではないかと疑いたくなる様子であった。
5	アメリカの友人が泊まったのですが、安くて、清潔でとっても良かったと言っております。
4	博多駅近くで、翌日新幹線に乗る前まで、荷物を預かっていただき、とても助かりました。博多駅のコインロッカーはどこも空いてないことが多いので・・・。朝食を取る場所がちょっと狭く、私たちが朝食に行った時に席が空いてなくて少し待つ事になりました。平日の宿泊でこんなに混んでたら、土日だともっと混んでるんじゃないかと思いました。部屋に関しては十分でした。
3	朝食はしょぼい。
4	駅まですぐの立地で、駅ビルのレストランに毎晩食事に通った。とても便利でよかった。
4	週末に福岡に連れていけとのことで家族と利用しました。自動車で行ったので正直立地に関しては駐車場代がかかりあまりうれしくはなかったのですが、電車だと博多駅の目の前なのでとても良いのでしょう。自家用車だと入口もよくわからず博多で一番車通りも多い辺りなので入口を探すのにグルグルまわりました。部屋は建物自体が古いので古さはありますが、見晴らしもよく、子供達は大変喜んでいました。ただ、ベッドの時は子供が寝相が悪くいつもベッドを移動して壁にくっつけて寝るのですが、ベッドの下の掃除ができてませんでした…まあ普通は移動しないので気にならない処です。コンフォートホテルは他に黒崎と小倉を利用した事があるのですが、朝食の内容は一番駄目です。別に朝食を目的に泊まるわけではないのでどうでも良いことですし、ある意味ビジネスホテルでの朝食に期待はしていないので、小倉・黒崎が良すぎたのかもしれませんが、無くなったら補充するのは速やかにして欲しいし、外国人が多いので席のトラブルが起きやすい状況ですからその対応はして欲しいです。小倉・黒崎は福岡の名産品を意識した朝食もありましたし、立地は違いますが、値段も高いので同じ程度のサービスは欲しくなりました。
3	部屋までがエレベーターから離れていて、不便でした。喫煙所を各階に設置してあれば便利だと思います。
4	博多駅にも高速バス駅にも近く便利、朝食の食べ物、飲み物の種類も十分でした。コンビニも近くにあり便利でした。また利用したいと思います。
5	空気清浄機もあり、部屋も綺麗で良かったです。朝食も満足でした。また機会があれば活用したいと思います。
3	駅近くて便利です。コンビニも近い、近所には一蘭もあり。ただ、廊下の音が、部屋の中まで聞こえるのが・・・。
1	４月２０日にお世話になりました。立地に対しての対価と割り切れれば、こんなもんかなという感想です。朝食は無料でしたが、混雑していますので、時間帯に余裕のある方はいいでしょう。私は余裕がなかったので外で済ませました。設備は他の投稿にあるように古さが目立ちます。宿泊した部屋はフットライトが点灯せず、就寝時はカーテンを開けて街の灯りを頼りに眠りました。
4	博多口から出るとすぐ見えて、方向音痴の私でも迷わず行けました。傘も借りれるし、チエックアウトの後でも荷物を預かってもらえて助かりました。部屋の空気清浄機がスイッチが入らず使えなくて残念でした。ウェルカムドリンクや無料朝食は嬉しいです。また利用したいと思いました。
1	4月15日に宿泊しました。駅前ということで選んだのですが、部屋は特に問題はないのですが、ユニットバスの壁タイルの目地や隅っこに黒カビが目立って、気持ち良く使用できませんでした。他の部屋も同様なのか、この部屋だけの問題なのかはわかりませんが、カビだらけの風呂に1万円の宿泊費は、おかしいと思います。フロントの方々の対応が良かった分残念です。
5	娘と孫2人で宿泊しました。高速バスで行きました。場所が駅前で迷うこともなく、また早く着いたのにもかかわらず掃除が終わってるからということで部屋に入ることもでき、孫が小さいのでとても助かりました。サービスの飲み物も部屋に持って行けたのでこれまた助かりました。朝食は外国の方が多いためか珍しいものもあり、楽しみました。ただ部屋の電気の線の覆いが外れていて少し心配でした。
5	春休みに家族四人で三泊しました。駅から近く、荷物もチェックイン前や後にも預かってもらえて便利でした。子どもは、無料で宿泊が出来る上に、タオルや朝食なども、追加料金なく利用できて、よかったです。お掃除は、日によって、ゴミ箱がそのままだったり、お風呂に毛が残っていたり。もちろん、完璧な日もありましたが。総合的には、かなりお得感がありましたので、また利用したいです！！
4	立地がとても良く、部屋も清潔でした。
4	2歳の娘と泊まりました。雨の日でしたが、博多駅から地下を通っていけるので濡れることもなく良かったです。朝食もおいしくいただきました。お世話になりました。
5	娘とlive参加でバス停近くを探し博多口のこちらへお世話になりました。駅から解りやすくバス停も近い！live終わりは博多駅まで戻り食事するところも不便なく立地も満足でした。室内は新しくはありませんが、掃除が行き届いており、気持ち良く過ごせました。無料ドリンクサービスも助かりました。また利用させて頂きます。
1	１５日に友人と宿泊しました、コンフォートグループは何軒か泊まりましたが一番最低のホテルでした　部屋にはいるなりカーテンの端は破れている、風呂場に髪の毛が落ちている、さらに洗面台の上の照明の上のほうはいかにも掃除をしていませんとばかりにほこりがつもり不潔な印象を受けました、風呂場もかび臭く最悪でした　立地は駅前で文句はないのですが今まで泊まったホテルで一番最低のホテルでした、廊下にも紙切れのようなものが落ちているのも目立ち製氷機には髪の毛がついていました、朝食もおかずはほぼないといった感じでこれでこの値段かとあきれました　駅前で便利でも二度と利用する事はありません
5	いつも満室になりますが、今回の博多出張も泊まれました。コンフォート優先で毎回泊まります。施設自体少し古めですが清潔感もあって相変わらず過ごしやすかったです。また来月も使います。
4	博多に子どもが居るので、よく行きます。もう何十回もあちこちのホテルに宿泊させて頂きました。コンフォートホテルは、ずいぶん前(十年以上前？)に宿泊させて頂きました。その時は朝食無料サービスがパック入りのサラダ等で、少しがっかりし、立地条件の良さを知りつつ、その後はあちこちの他ホテルに宿泊させて頂いておりました。　今回は翌朝早めに行くところがあり、駅に近いコンフォートホテルを選択させて頂きました。何と！無料サービスの朝食がぐんと良くなっており、驚きました。メニューもビジネスホテルの朝食として程良いと思います。部屋もいい印象でした。広さも適当でした。空気清浄機もきちんと備え付けられていました。全館禁煙もありがいです。駅のすぐ前で、コンビニもあり、ウェルカムコーヒーもあり、こんなにいいホテルなのに宿泊料金は格安で、夫は「次回もコンフォートにする！」と申しております。本当にありがとうございました。
4	空いて入れば予約します。いいところ　・駅から濡れないでいける。　・ロビー、部屋がきれい。
4	博多駅前で立地が素晴らしく良いです。荷物も預かってくれ, フロントの方々も親切なのでまた利用しようと思います。
5	博多駅から地下街を通れば雨でも濡れずに行ける便利さです。ベッドが大きくて寝心地良かったです。朝食はシンプルではあるけれど、おいしかったです。また泊まりたいと思います。
1	博多駅から近かったので予約しましたが…。外観の写真とは全く想像ができないくらい古い、お部屋は狭い。カーテンは穴があき、裾はボロボロにほつれていました。１９,０００円のホテルと思えません。（楽天のポイントを使用したので１４,０００円くらいで宿泊できましたが）宿泊されるお客様のことより、お金儲けのことしか考えていないホテルだと思いました。福岡のイメージも悪いものとなりました。
4	駅の前で便利がよく、こんかいが4回目の宿泊になりました。朝食のスクランブルエッグが好きだったのですが、ここ二回はなくて‥子供が好きなワッフルも今回は終わってしまったとの事で残念でした。次回も利用したいと思っているので次回楽しみにしています。
3	立地は雨の心配もいらず最高ですが、設備が少し古く、また朝食もせめてもう一品あったら良かったと思います。部屋については3連泊でしたが隣の部屋がツインかファミリーで深夜までうるさく、二晩眠れなくて参りました。
2	コンフォートは別エリアでも利用させて頂いています。博多のホテルはバスのタイル壁は黒カビが目立ちました。朝の清掃の方からの挨拶も無く全体的に残念な宿泊となりました。
1	お風呂には黒カビ、空調は暑すぎ調節も出来無い、窓のカーテンにもおぞましい程の黒カビ。スリッパは薄汚れていて履けない。今まで利用したホテルの中で最低です。二度と利用しません。
3	アクセスは便利ですが、土曜宿泊だった事もありますが、宿泊代に対する満足度は低いです。空調は調製がうまくいってないのが、熱すぎました。朝ご飯は外国人団体客で溢れかえり、席もなく、食べる気がしません、朝食を有料にして、宿泊代を少しでも安くして欲しいです。
2	朝食は席がなく、またホテルの方の対応もなく非常に困りました。やっと食事できるようになりましたが、非常に不味く、食べた瞬間に気分が悪くなりました。はさみが必要でしたが、断られるなどサービスも非常に悪かったので、二度と利用したくありません。お勧めできないホテルだと思います。
4	子供が受験のために利用しました。エアコンの調節ができなかったみたいです。
5	チェックインの日もチェックアウトの日も、両日雨とあいにくのお天気でしたが、博多駅から地下道を通って傘いらず、濡れずにホテルまで行けました。地下街もホテルを出てすぐなので、傘も持たずに食事も買い物も出来ましたし、立地が最高に良かったです。お部屋もこじんまりと清潔感ありましたが、カーテンが破れていたのが気になりました。その他は満足です！
3	設備が少し古い。
3	駅が近い。
5	よかった
3	駅に近いのが唯一の評価です
4	ロビーと部屋の明るさがもっと明るい方がよいです。特にロビーはどんよりしていて、他のコンフォートより見劣りします。改善を要望します。
3	喫煙ルームが遠い朝食が淋しい
3	風呂に黒カビがあるのはどうかと思う
2	立地は文句なしで良いです。朝食も無料にしては良いと思います。ただ、水回りの掃除がまったくだめです。浴槽はざらざらしており気持ち悪くて、シャワーで済ませませした。また、風呂の目地が黒カビだらけ、便器も黒いすじが着いていて掃除しているのか疑問です。他のコンフォートホテルが良かったので今回利用したのですが、がっかりしました。
4	立地は文句なしでした。浴室が少し狭く感じたのと、温水便座が小さめだったのが気になりました。
4	清潔な部屋で，快適に過ごせました
4	家族４人（内子供２人）の２日分の洗濯物が洗える大きさのコインランドリーはとても重宝しました。品数は少ないですが、朝にはちょうど良い量の食事内容でした。小学校低学年の子供と添い寝したのですが、父親と寝た小３の息子はやや窮屈そうだったかな。母親と小１の娘の添い寝利用は適度にゆとりがありました。家族連れでの利用の参考になればと思います。
3	毎回利用させて頂いてます。次回も宜しくお願いします。
5	遅くのチェックインでしたが快く対応いただきました。アイフォンの充電器をお願いしたのですが貸し出し中とのこと。。もう少し多めに充電器あれば、、と思いました。それ以外は部屋も広くてきれいでしたのでまったく問題なしです！！
5	書き込みであったようなことはなかった。部屋もきれいだし、お風呂も普通にきれいでした。朝食もよかったです。なかなか予約できませんが空いてたらもちろんまた使います！！！
4	駅から近くて便利！
5	博多駅の真ん前、地下道からも行ける立地。ウェルカムドリンクサービスあって、朝食はパン、おむすび、味噌汁、スープ、野菜サラダ、ゆで卵、ウインナー、デザートの果物。おいしく頂きました。中国、韓国系の宿泊客が多かったですが・・。（マナーが悪かったですね）
4	清潔で広くて良いホテルでした。
4	駅近くで利用しやすかったです。無料の朝食は無料なりに普通でした。部屋の空気清浄機、イオン発生ボタンにしかON/OFFの表示がなく、これが電源ボタンと思ってしまい、最初は壊れているのかと思いました。エアコンが全館共通のスイッチになっているため、冷房・暖房の調整が自分でできないため不便でした。
4	立地条件も良く、朝食付きでこのお値段は安いと思います。友達のための予約しましたが喜んでいました。
5	朝食付きでホテル代も安くて良かったです。福岡に行くときはここに決まり！
3	博多駅の地下道から上がってすぐの場所にあり便利だと思います。
5	駅近で便利でした。
2	博多駅前で、立地は大変良いんですが、やや古いこともあってか、部屋の清潔感と水回りの老朽化（特に蛇口）がマイナス点です。一度、大掃除などをされたほうが、せっかくの好立地を好印象につなげられると思いますよ。
2	夜中に廊下で酔客が長時間騒いでおりうるさくてよく眠れなかった。
4	朝食は人が多く、時間もなかったので食べませんでした。
2	禁煙TWに１泊しました。想像したよりかなり古い施設で、経年感たっぷりです。良かった点は◎駅からすぐ、◎フロントスタッフの接客、◎ベッドリニューアルでの寝心地、○簡単な朝食無料、◎コンビニが1階。良くなかった点は、▲バスタブの汚れと狭さ、▲禁煙ルームにもかかわらず煙草臭がひどい、▲空気清浄機が汚れていて点けると臭く使えない、▲ベッド脇コンセントなし、▲ベッド以外が古すぎる。バスタブは、清掃スタッフの責任ですが、フロントスタッフの方が丁寧な謝罪の上に自ら掃除してくれましたので、安心して使えました。フロントスタッフの接客は、一流ホテル並みの言葉使いと対応だと思いましたが、何しろ施設が古すぎますので次回宿泊に選ぶにはためらいますね。
2	①バスルームのタオルがキチンとたたまれていない状態で、しかも放り投げたように斜めに置かれていた。　②電話の横のメモ用紙が1枚しかなく、角が斜めに折れた状態で残っていた(若干日にち時間がたっている風合いあり)。　最近ビジネスホテルに泊まることは月に何回もあるが各社ともこうした問題はない。　コンフォートホテルは日本では初めて利用したが次回も利用しようという気持ちになれません。
5	福岡空港に夜遅く海外旅行から帰着し、宿泊させていただきましたフリードリンクのコーヒーで一息し、広いバスタブ、大きめなベットでゆっくり休めました無料の朝食も大変満足でした博多駅から近く、お値段も安く、また機会があれば宿泊したいです
2	先日楽天トラベルにも報告しましたが、掃除とアメニティに不満が残りました。浴槽に髪の毛があり、アメニティも綿棒もなくフロントでもらいました。また、ベットの下に前の？客のスリッパが・・・。驚きました。〈フロントに連絡済み〉もう少し安い金額でも、駅周辺には良いホテルがあります。もう、今後は予約しようとは思いません。
4	駅から近いし便利で、部屋もきれいに掃除されてました。ウエルカムドリンクも良いですね。料金も良心的、又利用したいと思ってます。
5	当日は雨が降っていたが、地下道から直接ホテルまで傘を差さず・濡れずに行けた。博多駅ほぼ直結の立地条件も大変満足。朝食も無料にも拘らずメニュー豊富で気に入っている。設備はやや古いが総合的には十分満足できるので、博多出張時は定宿としている。
2	シャワーをした後、浴室の床に排水が溜まり大変だった。チェックアウト時にフロントへは伝えた。
5	春節の一時帰国で宿泊させて頂きました。ホテルのご厚意で、部屋がグレードアップされていてとても居心地よく過ごすことができました。お風呂やトイレの配置も考慮されていて、家にいるような感覚でした。無料の朝食も充実していて、良かったです。久しぶりの日本で、気持ちいいサービスに触れて、大満足でした。今回は1泊だけでしたが、次回また帰国する際には連泊したいと思えるホテル、サービスでした。
4	交通非常便利，住宿環境也不錯!! 早餐味道還不錯。
4	博多駅の目の前で立地条件は最高です。荷物もチェックアウトの日の夜まで預かっていただき助かりました。お部屋は子供と二人で過ごすにはちょうどいい広さでした。ただ照明が暗く感じました。枕元にコンセントがあったのは便利でした。ウェルカムドリンクはありがたかったです。また機会がありましたら利用したいです。ありがとうございました。
4	Very good location, but the dinning spot is lack of privacy. Basically, it was a very nice experience.
2	フロントの若い女性の対応がとても良く、有難かったです。浴槽の天井に小さい黒い虫が沢山いて、お湯を溜めると沢山浮いておりゾッとしました。トイレも臭く残念でした。しかし、立地も良く無料の朝食サービスも助かりました。
1	とにかく部屋の掃除がいきとどいていない。汚い。特に水廻り。酷い。
3	全体的にはOkです。目についたのは絨毯がひどく汚くとっても擦れているところ。スリッパを履いてもコンクリートの上を歩いているみたい。もっと厚めの絨毯にしたら部屋の雰囲気もぐっと良くなると思う。あと朝ごはん、いろんなパン類があるけど肝心のスライスしたトースト用のパン無し。朝ごはんコーヒーとトーストだけで満足する人多いと思う。
4	２度目の宿泊です。コスパも良いし、博多駅からメチャ近いのも良いです。
3	ベットは満足でしたがトイレが汚かったのが大不満でした。バスルームに入るときに段差があるのも辛かったです。
4	何度か利用した事があり、今回は年始のLIVEの後に利用させてもらいました。フロントの方の対応や、食事面では特に問題はなかったです。今回気になった点が3点ほどありました。まず、浴室のボディーソープが空だった事。これは初めてで、吃驚しました。次は、ドライヤーに埃がたくさん詰まってた事。せっかく髪を綺麗に洗っても乾かす道具が汚ければ気分が萎えます。使う前に、自分が持参していた綿棒や爪楊枝で掃除しました。最後は、まぁマナーの問題なんですかね。とにかく、外国人利用客の話し声がうるさかったです。ドアを開けたまま大きな声で喋ってたり、エレベーターの中でもとにかく大きな声で話すし、朝食利用時もほぼ外国人利用客の方が独占されていて、話し声がうるさくてなかなかゆっくり食べられませんでした。自分中心の考えに残念に思いました。年始という事で、仕方ないのかもしれませんけどね。色々と書かせていただきましたが、コストや立地のことを考えると外せないホテルですので、また利用させていただきます。
5	空気清浄機、水を入れても給水ランプが消えなかったのが残念でしたそれ以外は満足しました
3	駅から近く立地的には申し分なかったです。初めての利用ですが可もなく不可もなく。予約サイトの写真と実際の建物のイメージが違いちょっとビックリしました。
5	子供2人連れての宿泊で、ホテル側のご配慮で部屋を広くしていただき、大変助かりました。又駅が目の前なので、急な日用品も直ぐに手に入り、立地も良かったです。ありがとうございました。
5	無料の朝食サービスコーヒーも、夜中の12時まで、セルフサービスで。有りがたいです駅にも近くて、便利次も利用したいです
5	出張で利用しました。朝食で海外の方が多くいらっしゃり、トースターを独占されてたのが残念でした。部屋は快適でした！
3	良かった
4	駅から近く、対応もとても良かったです。
4	よくない口コミが多かったので心配でしたが、とても快適に滞在できました。部屋も古いもののきれいでしたし、広くて居心地がよかったです。強いて言うなら、部屋のフットライトがつかなかったのと、電気ポットの上のボタンが外れました。あと、朝食も十分でしたが、ゆで卵があると書いてあったのになかったのが残念でした。立地は素晴らしく、眺望もよかったです。
4	トイレ水タンクの水の止まりが悪いのか、水の音が気になりました。
1	部屋、お風呂、トイレの清掃が全然出来ていない。本当に汚い。過去のクチコミに何度も指摘されているのに、改善する気はないのですか？
5	快適でした。
5	快適でした。
2	立地条件は最高なのですが、部屋へ案内されると予約した時の写真等とは違い、配線やコンセントがグチャグチャ！ゴミの清掃が出来ていない！バスタブに換気口からのゴミが落ちてきたない！ほとんど使われていない部屋だったと思います。部屋を変えて頂いたのですが、そこも髪の毛が浴槽にあったり、翌朝布団にゴキブリがいました。一階のトイレの手洗場がきたない！手拭きのペーパーでこすると、きれいになりました。私がこすった後があると思います。ハンドソープの入れ物が汚れ過ぎていたり、日本のおもてなしのサービスとしてはあまり誇れるホテルではないと思います。韓国からの観光客は気にならないのかもしれませんが、日本人の私達からするとあってはならないホテルです。立地条件は最高であるため、今後もチェックしながら訪れますよ。その時までごきげんよう！
3	ドライヤーの風圧が弱い安物を置いてる。これが一番困る。部屋も可もなく不可もなく。寝坊して朝食食べれなかったので無評価とさせていただいています。
3	駅に近くてチェックイン前から荷物を預かってもらえたのがよかったです！
5	太宰府天満宮へのお参りのために家族3人で利用しました。（うち小学生ひとり）新幹線で行ったので駅前のここにして正解でした。部屋も広く、ウエルカムコーヒーのサービスもありがたかったです。スタッフの方々の対応も完璧。あと、新聞もご自由にどうぞなのがうれしかったです。また利用したいです。
5	新春１月５日（木）に宿泊させて頂きました。博多駅のイルミネーションが綺麗に見えるダブルルームを電話にてお願いした所、気持ち良く対応頂きました。お蔭様で、大変綺麗なイルミネーションを部屋から拝見出来ました。スタッフの皆様に感謝申し上げます。
4	駅ちか、コンビニちかで非常に便利　ビジネスホテルでは珍しく窓からの眺めが非常に良い　朝食はそれなり
1	部屋設置の時計の設定が一時間早くなっており、翌日は一時間早起きさせられてしまった。まあ、遅くなっているよりましだが。
5	友達と二人で宿泊しましたが、部屋が広くて快適でした。朝食も朝食も無料であの質は大満足です。駅からも近くスタバも隣にあるので本当に満足しました。また福岡へ行く際は利用させてもらいたいです。
3	立地条件が良い為か外国人観光客が多かった。朝食時の混雑があまりにひどく、席が空いていないという状況であった。この点の改善ができるのであれば良いと思う。
4	洋服掛けが低くズボンが下に触れてしまった事が残念です。
2	１２月３１日から正月にかけて宿泊しました。３１日にコンサートがあるので、駅に近くレイトチェックアウトができる所を検索してこちらにしました。２１，０００円ですが、よかったのは立地のみです。他の方の書き込みのとおり、冷蔵庫には前の方の物が入りっぱなし。お風呂も案の定バスタブのお湯を抜くと、洗面台の排水溝から漏れ水浸しになりました。改善する気がないのでしょう。おまけに定期点検で停電になるから、１２時過ぎるとエレベータが使えなくなるかもっと言われました。ふつう予約時に連絡すべきですよね。正月早々、残念でした。
4	親子で利用駐車場も近隣で低額で準備　3日間停めっぱなしで博多ではバスや地下鉄で移動季節的か室内乾燥が強かったが　空気洗浄機兼加湿器があり快適でした朝食は簡易的ではあるがないよりあったほうがよいレベル隣にコンビニもあり質をお求めるなら購入しても良いフリードリンクも準備されているので使い勝手がよかった
4	駅から近くて便利ですが、地下からのルートは少し迷います。
2	ゴミ箱に空き缶そのまま、ベッドの下にスリッパなど、不親切
5	駅から近くて便利でした！
5	駅から近いです
5	駅に近く、今後も利用します
1	駐車場について楽天トラベル記載：駐車場(契約駐車場)センターパーキング\1,300入庫より17時間としか書かれていなかったのでセンターパーキングを利用すると、\4,600もとられました。サービス券があるのかと思い、フロントに尋ねると・・・以下フロントでのやりとりはい、ございます。ネットではサービス券等の記載がなかったのですが楽天トラベルさんの記載につきましては、当方では責任を負いかねます受付や、精算の際言っていただきたかったのですがこちらに書いてございます。(カウンターの目立たないところに書いてあります)普通お車の利用、とか聞きません？そういうところもございますが・・返金はしてもらえないのですか精算が済んでおりますので、返金はできません。申し訳ございません。どうでしょう？博多駅前、九州の玄関でのこの対応、いままでで最下位にランクされたホテルです。
2	部屋にバスタオルがなかったりなど残念なところがありました。そのあとスタッフの方が速やかに持ってきていただいてたすかりました。
1	立地だけが最高。清掃は全然ダメ。部屋に入るとベットの間にゴキブリの死骸が落ちていた。いろんな所がほこりだらけで不衛生。お風呂に入ると排水溝がつまっているのか、逆流しトイレが水浸し。2日目、タオル等の補充がされていない。ちゃんと清掃しているのか疑う。こんなにも不愉快の思いをしたホテルは初めてです。
4	博多駅のすぐ近くで立地は良いです。博多駅周辺のホテルに何度か宿泊していますが、料金は少し高めでした。
4	博多駅至近ですごく便利でした、ちょうどクリスマスマーケット開催中で楽しめました。客室の壁紙などやや劣化してましたが大きな不満はありません。
1	Awful one. Never stay again. The oldest facilities are extremely poor value to the price. A dark and narrow room and corridor make feeling down. The free breakfast service had closed when I tried to have it once after checking out at 9:50am.
4	12/19に宿泊しました
5	シャワーを使用してしたら洗面化粧台の下から排水が出てきてバスタオル等で水を吸い取りました。その他は特に問題なく過ごせました。
3	古い割には良かったです。駅より近く便利。また利用できると思います。
2	前回は大阪のコンフォートホテルを利用させてもらい今回も宿泊させてもらいましたが図々しい中国人系が多すぎ！朝食の時も食べ終わってるのに席を離れようとしないし、狭いスペースでもお構いなしに割り込んでくる。コンフォートホテルは中国系の客が多いのかな？
4	12/19宿泊しました。毎年この時期に博多駅イルミネーションを部屋から眺めながら、ワインを飲むのが恒例になっておりました。建物も古いから仕方ありませんが、今回はバスルームの清掃が行き届いていないのには残念でした。部屋の清掃等は常にお客様の視線で点検したら清掃の手抜きがわかります。一度バスルームに座ってから清掃できていない箇所を確認されてください。また、来年使わせてもらいます。
5	窓の対面は博多駅です。部屋が広く、清潔で、すごく居心地が良い。１階フロント横のコーヒーとオレンジュースやウーロン茶が午後から深夜まで無料飲み放題。しかも部屋へ持ち帰りもOK。立地条件が素晴らしく、次回もぜひ利用したく思います。
4	駅近く部屋静か朝食よしコスパよし私は納得しました。
1	部屋に黒いカビが生えていて、不衛生だった。写真で見るよりも全体的古かった。もう二度と宿泊したくない。
3	カーテンがビリビリでした・・・　部屋の雰囲気を完全に壊しますね。気持ちよく宿泊できませんでした。
4	駅から近くてチェックイン前に荷物を預けるにも便利で良かった。部屋も思ったより広くて良かった。ですが、洗面に髪の毛が落ちているし排水が詰まっているのかよどんで流れが悪く最悪でした。ベッドのシーツもシミで汚れていた。この立地で安く泊れればいいというつもりでしたので我慢しました。
4	12/11に宿泊しました
4	駅からも近く、雨でも慣れれば濡れずに行くことができ、博多で泊まるときはいつも利用しています。ただ、博多価格ですのでお値段は高いと思います。朝食については７時からですと飛行機の都合上あきらめなければいけないのですが、６時３０分からいつも利用することができ満足です。また、寝具も気に入っています。
5	いつも系列のホテルを利用しています。こちらのホテルも清潔感があって快適に過ごすことが出来ました。また利用します。
2	12月6日に出張で利用しました。博多駅徒歩2分ほどの好立地。建物は古く、ホテル全体的に暗い感じ。残念ながら朝食はお世辞にも満足とは言えないですね。コーヒーは無料で、部屋に持っていけたのでゆっくり飲めるのはいいですね。立地優先であればいいかな。
4	駅に近くて大変便利でした。部屋もきれいでゆっくり休めました。良かったです。
2	12/2に宿泊させていただきました。部屋から博多駅のイルミネーションが見れて、立地は最高でした。ただ、朝食の会場が宿泊者数に対して狭すぎ、料理も奪い合いのようになっていて、最悪でした。時間前になくなる料理も多く、とても残念でした。朝まではまた泊まりたいと思っていましたが、次は無いかと思いました。とても残念です。ただ、朝食を食べないのであれば総合評価４です。
4	ロケーションがよいので便利でした。地盤が沈んだ場所に近いのでちょっと怖さもありましたが・・・
2	トイレ弁が不調冷蔵庫電源音がうるさい
